Timestamp,Prelim,Actual,Forecast,Previous,Deviation
2020-11-04 15:30:00,False,-7.998M,0.890M,4.320M,-8.888
2020-10-28 14:30:00,False,4.320M,1.230M,-1.001M,3.09
2020-10-21 14:30:00,False,-1.001M,-1.021M,-3.818M,0.02
2020-10-15 15:00:00,False,-3.818M,-2.835M,0.501M,-0.983
2020-10-07 14:30:00,False,0.501M,0.294M,-1.980M,0.207
2020-09-30 14:30:00,False,-1.980M,1.569M,-1.639M,-3.549
2020-09-23 14:30:00,False,-1.639M,-2.325M,-4.389M,0.686
2020-09-16 14:30:00,False,-4.389M,1.271M,2.032M,-5.66
2020-09-10 15:00:00,False,2.032M,-1.335M,-9.362M,3.367
2020-09-02 14:30:00,False,-9.362M,-1.887M,-4.689M,-7.475
2020-08-26 14:30:00,False,-4.689M,-3.694M,-1.632M,-0.995
2020-08-19 14:30:00,False,-1.632M,-2.670M,-4.512M,1.038
2020-08-12 14:30:00,False,-4.512M,-2.875M,-7.373M,-1.637
2020-08-05 14:30:00,False,-7.373M,-3.001M,-10.612M,-4.372
2020-07-29 14:30:00,False,-10.612M,0.357M,4.892M,-10.969
2020-07-22 14:30:00,False,4.892M,-2.088M,-7.493M,6.98
2020-07-15 14:30:00,False,-7.493M,-2.098M,5.654M,-5.395
2020-07-08 14:30:00,False,5.654M,-3.114M,-7.195M,8.768
2020-07-01 14:30:00,False,-7.195M,-0.710M,1.442M,-6.485
2020-06-24 14:30:00,False,1.442M,0.299M,1.215M,1.143
2020-06-17 14:30:00,False,1.215M,-0.152M,5.720M,1.367
2020-06-10 14:30:00,False,5.720M,-1.738M,-2.077M,7.458
2020-06-03 14:30:00,False,-2.077M,3.038M,7.928M,-5.115
2020-05-28 15:00:00,False,7.928M,-1.944M,-4.983M,9.872
2020-05-20 14:30:00,False,-4.983M,1.151M,-0.745M,-6.134
2020-05-13 14:30:00,False,-0.745M,4.147M,4.590M,-4.892
2020-05-06 14:30:00,False,4.590M,7.759M,8.991M,-3.169
2020-04-29 14:30:00,False,8.991M,10.619M,15.022M,-1.628
2020-04-22 14:30:00,False,15.022M,15.150M,19.248M,-0.128
2020-04-15 14:30:00,False,19.248M,11.676M,15.177M,7.572
2020-04-08 14:30:00,False,15.177M,9.271M,13.834M,5.906
2020-04-01 14:30:00,False,13.834M,3.997M,1.623M,9.837
2020-03-25 14:30:00,False,1.623M,2.774M,1.954M,-1.151
2020-03-18 14:30:00,False,1.954M,3.256M,7.664M,-1.302
2020-03-11 14:30:00,False,7.664M,2.266M,0.785M,5.398
2020-03-04 15:30:00,False,0.785M,2.644M,0.452M,-1.859
2020-02-26 15:30:00,False,0.452M,2.005M,0.414M,-1.553
2020-02-20 16:00:00,False,0.414M,2.494M,7.459M,-2.08
2020-02-12 15:30:00,False,7.459M,2.987M,3.355M,4.472
2020-02-05 15:30:00,False,3.355M,2.831M,3.548M,0.524
2020-01-29 15:30:00,False,3.548M,0.482M,-0.405M,3.066
2020-01-23 16:00:00,False,-0.405M,-1.009M,-2.549M,0.604
2020-01-15 15:30:00,False,-2.549M,-0.474M,1.164M,-2.075
2020-01-08 15:30:00,False,1.164M,-3.572M,-11.463M,4.736
2020-01-03 16:00:00,False,-11.463M,-3.288M,-5.474M,-8.175
2019-12-27 16:00:00,False,-5.474M,-1.724M,-1.085M,-3.75
2019-12-18 15:30:00,False,-1.085M,-1.288M,0.822M,0.203
2019-12-11 15:30:00,False,0.822M,-2.763M,-4.856M,3.585
2019-12-04 15:30:00,False,-4.856M,-1.734M,1.572M,-3.122
2019-11-27 15:30:00,False,1.572M,-0.418M,1.379M,1.99
2019-11-20 15:30:00,False,1.379M,1.543M,2.219M,-0.164
2019-11-14 16:00:00,False,2.219M,1.649M,7.929M,0.57
2019-11-06 15:30:00,False,7.929M,1.515M,5.702M,6.414
2019-10-30 14:30:00,False,5.702M,0.494M,-1.699M,5.208
2019-10-23 14:30:00,False,-1.699M,2.232M,9.281M,-3.931
2019-10-17 15:00:00,False,9.281M,2.878M,2.927M,6.403
2019-10-09 14:30:00,False,2.927M,1.413M,3.100M,1.514
2019-10-02 14:30:00,False,3.100M,1.567M,2.412M,1.533
2019-09-25 14:30:00,False,2.412M,-0.249M,1.058M,2.661
2019-09-18 14:30:00,False,1.058M,-2.496M,-6.912M,3.554
2019-09-11 14:30:00,False,-6.912M,-2.686M,-4.771M,-4.226
2019-09-05 15:00:00,False,-4.771M,-2.488M,-10.027M,-2.283
2019-08-28 14:30:00,False,-10.027M,-2.112M,-2.700M,-7.915
2019-08-21 14:30:00,False,-2.700M,-1.889M,1.580M,-0.811
2019-08-14 14:30:00,False,1.580M,-2.775M,2.385M,4.355
2019-08-07 14:30:00,False,2.385M,-2.845M,-8.496M,5.23
2019-07-31 14:30:00,False,-8.496M,-2.588M,-10.835M,-5.908
2019-07-24 14:30:00,False,-10.835M,-4.011M,-3.116M,-6.824
2019-07-17 14:30:00,False,-3.116M,-2.694M,-9.499M,-0.422
2019-07-10 14:30:00,False,-9.499M,-3.081M,-1.085M,-6.418
2019-07-03 14:30:00,False,-1.085M,-2.964M,-12.788M,1.879
