,Timestamp,Prelim,Actual,Forecast,Previous
153,2020-02-26 15:30:00,False,0.906M,0.650M,-0.133M
154,2020-02-20 16:00:00,False,-0.133M,0.230M,1.668M
155,2020-02-12 15:30:00,False,1.668M,1.570M,1.068M
156,2020-02-05 15:30:00,False,1.068M,1.720M,0.758M
157,2020-01-29 15:30:00,False,0.758M,0.550M,-0.961M
158,2020-01-23 16:00:00,False,-0.961M,-0.670M,0.342M
159,2020-01-15 15:30:00,False,0.342M,0.130M,-0.821M
160,2020-01-08 15:30:00,False,-0.821M,-1.20M,-1.449M
161,2020-01-03 16:00:00,False,-1.449M,-0.980M,-2.393M
162,2019-12-27 16:00:00,False,-2.393M,-2.330M,-0.265M
163,2019-12-18 15:30:00,False,-0.265M,-0.520M,-3.393M
164,2019-12-11 15:30:00,False,-3.393M,-3.540M,-0.302M
165,2019-12-04 15:30:00,False,-0.302M,0.210M,-0.097M
166,2019-11-27 15:30:00,False,-0.097M, ,-2.295M
167,2019-11-20 15:30:00,False,-2.295M, ,-1.229M
168,2019-11-14 16:00:00,False,-1.229M, ,1.714M
169,2019-11-06 15:30:00,False,1.714M, ,1.572M
170,2019-10-30 14:30:00,False,1.572M, ,1.506M
171,2019-10-23 14:30:00,False,1.506M, ,1.276M
172,2019-10-17 15:00:00,False,1.276M, ,0.941M
173,2019-10-09 14:30:00,False,0.941M, ,-0.201M
174,2019-10-02 14:30:00,False,-0.201M, ,2.256M
175,2019-09-25 14:30:00,False,2.256M, ,-0.647M
176,2019-09-18 14:30:00,False,-0.647M, ,-0.798M
177,2019-09-11 14:30:00,False,-0.798M, ,-0.230M
178,2019-09-05 15:00:00,False,-0.230M, ,-1.980M
179,2019-08-28 14:30:00,False,-1.980M, ,-2.485M
180,2019-08-21 14:30:00,False,-2.485M, ,-2.540M
181,2019-08-14 14:30:00,False,-2.540M, ,-1.504M
182,2019-08-07 14:30:00,False,-1.504M, ,-1.533M
183,2019-07-31 14:30:00,False,-1.533M, ,-0.429M
184,2019-07-24 14:30:00,False,-0.429M, ,-1.351M
185,2019-07-17 14:30:00,False,-1.351M, ,-0.310M
186,2019-07-10 14:30:00,False,-0.310M, ,0.652M
187,2019-07-03 14:30:00,False,0.652M, ,-1.746M
188,2019-06-26 14:30:00,False,-1.746M, ,0.642M
189,2019-06-19 14:30:00,False,0.642M, ,2.096M
190,2019-06-12 14:30:00,False,2.096M, ,1.791M
191,2019-06-05 14:30:00,False,1.791M, ,-0.016M
192,2019-05-30 15:00:00,False,-0.016M, ,1.266M
193,2019-05-22 14:30:00,False,1.266M, ,1.805M
194,2019-05-15 14:30:00,False,1.805M, ,0.821M
195,2019-05-08 14:30:00,False,0.821M, ,0.265M
196,2019-05-01 14:30:00,False,0.265M, ,0.463M
197,2019-04-24 14:30:00,False,0.463M, ,-1.543M
198,2019-04-17 14:30:00,False,-1.543M, ,-1.133M
199,2019-04-10 14:30:00,False,-1.133M, ,0.201M
200,2019-04-03 14:30:00,False,0.201M, ,0.541M
201,2019-03-27 14:30:00,False,0.541M, ,-0.468M
202,2019-03-20 14:30:00,False,-0.468M, ,-0.672M
203,2019-03-13 14:30:00,False,-0.672M, ,0.873M
204,2019-03-06 15:30:00,False,0.873M, ,1.628M
205,2019-02-27 15:30:00,False,1.628M, ,3.413M
206,2019-02-21 16:00:00,False,3.413M, ,-1.016M
207,2019-02-13 15:30:00,False,-1.016M, ,1.441M
208,2019-02-06 15:30:00,False,1.441M, ,-0.145M
209,2019-01-30 15:30:00,False,-0.145M, ,-0.190M
210,2019-01-24 16:00:00,False,-0.190M, ,-0.743M
211,2019-01-16 15:30:00,False,-0.743M, ,0.330M
212,2019-01-09 15:30:00,False,0.330M, ,0.641M
213,2019-01-04 16:00:00,False,0.641M, ,0.799M
214,2018-12-28 16:00:00,False,0.799M, ,1.091M
215,2018-12-19 15:30:00,False,1.091M, ,1.148M
216,2018-12-12 15:30:00,False,1.148M, ,1.729M
217,2018-12-06 16:00:00,False,1.729M, ,1.177M
218,2018-11-28 15:30:00,False,1.177M, ,-0.116M
219,2018-11-21 15:30:00,False,-0.116M, ,1.167M
220,2018-11-15 16:00:00,False,1.167M, ,2.419M
221,2018-11-07 15:30:00,False,2.419M, ,1.878M
222,2018-10-31 14:30:00,False,1.878M, ,1.371M
223,2018-10-24 14:30:00,False,1.371M, ,1.776M
224,2018-10-17 14:30:00,False,1.776M, ,2.359M
225,2018-10-11 15:00:00,False,2.359M, ,1.699M
226,2018-10-03 14:30:00,False,1.699M, ,0.461M
227,2018-09-26 14:30:00,False,0.461M, ,-1.250M
228,2018-09-19 14:30:00,False,-1.250M, ,-1.242M
229,2018-09-12 14:30:00,False,-1.242M, ,0.549M
230,2018-09-06 15:00:00,False,0.549M, ,0.058M
231,2018-08-29 14:30:00,False,0.058M, ,0.772M
232,2018-08-22 14:30:00,False,0.772M, ,1.643M
233,2018-08-15 14:30:00,False,1.643M, ,-0.590M
234,2018-08-08 14:30:00,False,-0.590M, ,-1.338M
235,2018-08-01 14:30:00,False,-1.338M, ,-1.127M
236,2018-07-25 14:30:00,False,-1.127M, ,-0.860M
237,2018-07-18 14:30:00,False,-0.860M, ,-2.062M
238,2018-07-11 14:30:00,False,-2.062M, ,-2.113M
239,2018-07-05 15:00:00,False,-2.113M, ,-2.713M
240,2018-06-27 14:30:00,False,-2.713M, ,-1.296M
241,2018-06-20 14:30:00,False,-1.296M, ,-0.687M
242,2018-06-13 14:30:00,False,-0.687M, ,-0.955M
243,2018-06-06 14:30:00,False,-0.955M, ,-0.556M
244,2018-05-31 15:00:00,False,-0.556M, ,-1.123M
245,2018-05-23 14:30:00,False,-1.123M, ,0.053M
246,2018-05-16 14:30:00,False,0.053M, ,1.388M
247,2018-05-09 14:30:00,False,1.388M, ,0.416M
248,2018-05-02 14:30:00,False,0.416M, ,0.459M
249,2018-04-25 14:30:00,False,0.459M, ,-1.115M
250,2018-04-18 14:30:00,False,-1.115M, ,1.129M
251,2018-04-11 14:30:00,False,1.129M, ,3.666M
252,2018-04-04 14:30:00,False,3.666M, ,1.804M
253,2018-03-28 14:30:00,False,1.804M, ,0.905M
254,2018-03-21 14:30:00,False,0.905M, ,0.338M
255,2018-03-14 14:30:00,False,0.338M, ,-0.605M
256,2018-03-07 15:30:00,False,-0.605M, ,-1.218M
257,2018-02-28 15:30:00,False,-1.218M, ,-2.664M
258,2018-02-22 16:00:00,False,-2.664M, ,-3.642M
259,2018-02-14 15:30:00,False,-3.642M, ,-0.711M
260,2018-02-07 15:30:00,False,-0.711M, ,-2.224M
261,2018-01-31 15:30:00,False,-2.224M, ,-3.150M
262,2018-01-24 15:30:00,False,-3.150M, ,-4.184M
263,2018-01-18 16:00:00,False,-4.184M, ,-2.395M
264,2018-01-10 15:30:00,False,-2.395M, ,-2.441M
265,2018-01-04 16:00:00,False,-2.441M, ,-1.584M
266,2017-12-28 16:00:00,False,-1.584M, ,0.754M
267,2017-12-20 15:30:00,False,0.754M, ,-3.317M
268,2017-12-13 15:30:00,False,-3.317M, ,-2.753M
269,2017-12-06 15:30:00,False,-2.753M, ,-2.914M
270,2017-11-29 15:30:00,False,-2.914M, ,-1.827M
271,2017-11-22 15:30:00,False,-1.827M, ,-1.504M
272,2017-11-15 15:30:00,False,-1.504M, ,0.720M
273,2017-11-08 15:30:00,False,0.720M, ,0.090M
274,2017-11-01 14:30:00,False,0.090M, ,-0.237M
275,2017-10-25 14:30:00,False,-0.237M, ,0.202M
276,2017-10-18 14:30:00,False,0.202M, ,1.322M
277,2017-10-12 15:00:00,False,1.322M, ,1.525M
278,2017-10-04 14:30:00,False,1.525M, ,1.181M
279,2017-09-27 14:30:00,False,1.181M, ,0.703M
280,2017-09-20 14:30:00,False,0.703M, ,1.023M
281,2017-09-13 14:30:00,False,1.023M, ,0.797M
282,2017-09-07 15:00:00,False,0.797M, ,0.689M
283,2017-08-30 14:30:00,False,0.689M, ,-0.503M
284,2017-08-23 14:30:00,False,-0.503M, ,0.678M
285,2017-08-16 14:30:00,False,0.678M, ,0.569M
286,2017-08-09 14:30:00,False,0.569M, ,-0.039M
287,2017-08-02 14:30:00,False,-0.039M, ,-1.699M
288,2017-07-26 14:30:00,False,-1.699M, ,-0.023M
289,2017-07-19 14:30:00,False,-0.023M, ,-1.948M
290,2017-07-12 14:30:00,False,-1.948M, ,-1.334M
291,2017-07-06 15:00:00,False,-1.334M, ,-0.297M
292,2017-06-28 14:30:00,False,-0.297M, ,-1.080M
293,2017-06-21 14:30:00,False,-1.080M, ,-1.156M
294,2017-06-14 14:30:00,False,-1.156M, ,-1.444M
295,2017-06-07 14:30:00,False,-1.444M, ,-0.747M
296,2017-06-01 15:00:00,False,-0.747M, ,-0.741M
297,2017-05-24 14:30:00,False,-0.741M, ,0.035M
298,2017-05-17 14:30:00,False,0.035M, ,-0.438M
299,2017-05-10 14:30:00,False,-0.438M, ,-0.728M
300,2017-05-03 14:30:00,False,-0.728M, ,-1.203M
301,2017-04-26 14:30:00,False,-1.203M, ,-0.778M
302,2017-04-19 14:30:00,False,-0.778M, ,0.276M
303,2017-04-12 14:30:00,False,0.276M, ,1.413M
304,2017-04-05 14:30:00,False,1.413M, ,-0.220M
305,2017-03-29 14:30:00,False,-0.220M, ,1.419M
306,2017-03-22 14:30:00,False,1.419M, ,2.130M
307,2017-03-15 14:30:00,False,2.130M, ,0.867M
308,2017-03-08 15:30:00,False,0.867M, ,0.495M
309,2017-03-01 15:30:00,False,0.495M, ,-1.528M
310,2017-02-23 16:00:00,False,-1.528M, ,-0.702M
311,2017-02-15 15:30:00,False,-0.702M, ,1.143M
312,2017-02-08 15:30:00,False,1.143M, ,-1.245M
313,2017-02-01 15:30:00,False,-1.245M, ,-0.284M
314,2017-01-25 15:30:00,False,-0.284M, ,-1.274M
315,2017-01-19 16:00:00,False,-1.274M, ,-0.579M
316,2017-01-11 15:30:00,False,-0.579M, ,1.074M
317,2017-01-05 16:00:00,False,1.074M, ,0.172M
